time,temperature_2m,relative_humidity_2m,wind_speed_10m,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi
2025-04-27 18:00:00,28.5,77,5.1,59.5,27.0,688.0,27.3,10.3,52.0,85
2025-04-27 19:00:00,28.2,75,6.3,57.5,26.3,559.0,24.0,9.6,53.0,84
2025-04-27 20:00:00,27.9,75,5.7,54.2,25.0,361.0,20.0,8.7,55.0,84
2025-04-27 21:00:00,27.5,77,7.6,51.5,23.4,214.0,16.5,8.0,57.0,84
2025-04-27 22:00:00,27.2,79,8.3,49.8,22.2,160.0,13.4,7.7,59.0,84
2025-04-27 23:00:00,27.0,81,8.4,48.1,21.2,157.0,10.8,7.5,61.0,83
2025-04-28 00:00:00,27.0,82,10.0,44.1,19.9,202.0,9.3,7.5,63.0,82
2025-04-28 01:00:00,27.0,85,10.3,42.4,19.6,337.0,13.0,8.1,61.0,82
2025-04-28 02:00:00,27.6,79,10.3,41.4,20.8,519.0,17.8,8.9,59.0,81
2025-04-28 03:00:00,29.9,68,9.6,42.7,22.9,614.0,20.1,9.9,63.0,81
2025-04-28 04:00:00,31.9,57,14.1,47.3,23.4,534.0,17.4,11.2,80.0,80
2025-04-28 05:00:00,33.7,46,16.7,54.5,24.4,367.0,12.0,12.6,104.0,80
2025-04-28 06:00:00,35.1,38,17.8,65.0,26.3,241.0,7.8,13.5,122.0,79
2025-04-28 07:00:00,35.7,36,18.4,72.6,27.5,211.0,5.9,13.5,131.0,79
2025-04-28 08:00:00,35.5,37,17.8,71.9,27.7,222.0,5.0,13.0,134.0,79
2025-04-28 09:00:00,35.5,38,17.8,67.3,26.8,242.0,5.1,12.4,133.0,78
2025-04-28 10:00:00,35.2,38,17.3,58.2,24.6,256.0,6.0,11.9,126.0,78
2025-04-28 11:00:00,34.6,42,15.9,49.6,22.1,278.0,7.9,11.4,115.0,78
2025-04-28 12:00:00,33.7,45,14.4,39.7,18.7,317.0,11.1,11.3,104.0,77
2025-04-28 13:00:00,32.3,50,12.4,34.3,18.0,390.0,16.1,10.9,91.0,77
2025-04-28 14:00:00,30.9,58,9.9,32.4,18.5,479.0,22.9,10.4,74.0,76
2025-04-28 15:00:00,30.2,62,9.5,32.0,18.5,540.0,27.5,10.0,62.0,75
2025-04-28 16:00:00,29.9,63,8.5,31.4,18.6,561.0,28.2,9.8,59.0,74
2025-04-28 17:00:00,29.6,62,8.5,31.1,18.7,554.0,26.7,9.7,61.0,73
2025-04-28 18:00:00,29.5,62,10.8,30.6,18.5,513.0,24.2,9.3,65.0,73
2025-04-28 19:00:00,29.4,61,13.2,28.8,17.5,411.0,20.6,8.4,69.0,72
2025-04-28 20:00:00,29.3,60,13.5,26.0,15.7,276.0,16.0,7.4,75.0,71
2025-04-28 21:00:00,29.2,59,13.5,22.7,13.8,178.0,12.1,6.5,80.0,70
2025-04-28 22:00:00,29.1,59,13.2,19.3,12.0,143.0,9.1,6.0,84.0,69
2025-04-28 23:00:00,29.1,58,14.6,15.9,10.4,146.0,6.9,5.7,87.0,68
2025-04-29 00:00:00,29.2,57,15.3,11.0,8.8,188.0,6.9,5.9,88.0,67
2025-04-29 01:00:00,29.1,56,14.0,10.2,8.1,306.0,11.7,6.7,84.0,66
2025-04-29 02:00:00,29.6,55,13.5,11.6,9.6,463.0,18.2,7.9,80.0,65
2025-04-29 03:00:00,31.2,53,13.3,15.1,12.6,545.0,21.4,9.0,82.0,64
2025-04-29 04:00:00,33.0,45,17.8,20.4,13.6,476.0,18.1,10.1,96.0,64
2025-04-29 05:00:00,34.3,39,19.3,27.9,15.0,333.0,11.6,11.1,117.0,63
2025-04-29 06:00:00,35.0,37,20.3,27.8,14.8,225.0,6.5,11.7,131.0,62
2025-04-29 07:00:00,35.3,37,19.9,23.3,13.7,200.0,4.7,11.5,133.0,61
2025-04-29 08:00:00,35.2,39,19.3,19.5,12.4,211.0,4.4,10.8,128.0,60
2025-04-29 09:00:00,35.0,41,18.8,18.1,12.1,231.0,4.8,10.3,122.0,58
2025-04-29 10:00:00,34.7,41,18.2,17.3,11.8,251.0,5.8,10.1,115.0,57
2025-04-29 11:00:00,34.2,43,17.5,17.1,11.9,278.0,7.6,10.0,106.0,63
2025-04-29 12:00:00,33.5,44,16.9,16.8,11.8,311.0,9.8,9.5,95.0,68
2025-04-29 13:00:00,32.2,51,14.7,19.5,14.0,352.0,13.4,9.3,85.0,68
2025-04-29 14:00:00,30.9,57,11.4,22.1,15.9,398.0,18.3,8.9,72.0,61
2025-04-29 15:00:00,30.4,61,8.5,23.9,16.9,433.0,21.5,8.6,62.0,54
2025-04-29 16:00:00,30.1,61,9.1,24.8,17.2,458.0,21.6,8.4,59.0,54
2025-04-29 17:00:00,29.8,62,8.5,25.2,17.3,471.0,20.0,8.3,60.0,53
2025-04-29 18:00:00,29.4,64,9.1,25.2,17.3,452.0,17.9,8.1,61.0,53
2025-04-29 19:00:00,29.0,66,10.3,24.6,16.9,373.0,15.6,7.6,63.0,53
2025-04-29 20:00:00,28.6,68,11.5,23.1,15.9,261.0,12.8,7.0,65.0,53
2025-04-29 21:00:00,28.4,69,13.5,20.9,14.5,180.0,10.3,6.5,67.0,53
2025-04-29 22:00:00,28.4,70,14.1,19.1,13.2,148.0,8.0,6.2,69.0,53
2025-04-29 23:00:00,28.3,69,14.4,18.0,12.3,146.0,5.9,6.0,70.0,53
2025-04-30 00:00:00,28.2,68,13.5,19.3,11.6,181.0,5.5,6.0,71.0,54
2025-04-30 01:00:00,28.2,67,14.2,18.9,11.9,289.0,9.1,6.8,69.0,54
2025-04-30 02:00:00,28.9,62,14.0,21.6,13.9,433.0,13.9,7.9,66.0,54
2025-04-30 03:00:00,30.4,60,11.4,26.1,16.4,510.0,16.4,9.0,69.0,54
2025-04-30 04:00:00,32.3,49,14.6,30.2,17.1,451.0,14.4,10.3,84.0,55
2025-04-30 05:00:00,33.8,40,16.7,33.8,17.5,325.0,10.1,11.7,105.0,55
2025-04-30 06:00:00,34.4,39,19.3,37.4,17.5,231.0,6.7,12.5,120.0,55
2025-04-30 07:00:00,35.2,36,20.2,38.0,17.2,210.0,5.3,12.1,123.0,56
2025-04-30 08:00:00,35.5,37,19.2,36.7,16.5,221.0,4.7,11.1,119.0,56
2025-04-30 09:00:00,35.0,41,18.5,32.0,15.5,237.0,4.8,10.3,113.0,56
2025-04-30 10:00:00,34.1,48,17.6,27.5,14.6,252.0,5.5,9.9,106.0,57
2025-04-30 11:00:00,33.2,53,17.1,24.5,14.1,273.0,6.9,9.7,97.0,57
2025-04-30 12:00:00,32.4,55,17.3,18.5,10.8,296.0,8.9,9.1,88.0,57
2025-04-30 13:00:00,31.5,54,15.8,16.5,11.6,326.0,12.0,9.0,81.0,57
2025-04-30 14:00:00,30.5,58,13.3,17.8,13.5,359.0,16.3,8.9,71.0,57
2025-04-30 15:00:00,30.0,63,11.1,19.2,14.2,374.0,19.2,8.8,64.0,56
2025-04-30 16:00:00,29.8,63,11.2,20.1,14.5,363.0,19.5,8.8,62.0,56
2025-04-30 17:00:00,29.5,63,12.2,20.7,14.8,335.0,18.3,8.9,63.0,56
2025-04-30 18:00:00,29.1,65,11.9,21.7,15.5,300.0,16.6,8.8,65.0,56
2025-04-30 19:00:00,28.8,66,12.1,22.2,15.8,255.0,14.3,8.4,67.0,56
2025-04-30 20:00:00,28.4,68,12.0,21.7,15.3,204.0,11.5,7.7,69.0,56
2025-04-30 21:00:00,28.1,70,12.3,21.2,14.6,169.0,9.1,7.2,71.0,55
2025-04-30 22:00:00,27.9,71,12.4,20.7,13.9,156.0,7.3,6.8,73.0,55
2025-04-30 23:00:00,27.9,71,13.5,20.4,13.4,158.0,6.0,6.4,74.0,56
2025-05-01 00:00:00,27.9,72,13.9,19.7,13.2,185.0,6.4,6.5,74.0,56
2025-05-01 01:00:00,27.6,78,13.5,20.3,13.2,261.0,8.8,7.0,73.0,56
2025-05-01 02:00:00,28.0,78,12.1,21.8,14.5,360.0,11.9,7.7,72.0,56
2025-05-01 03:00:00,29.5,73,12.9,24.9,16.4,414.0,13.3,8.5,75.0,56
2025-05-01 04:00:00,31.1,63,15.5,27.7,16.9,378.0,11.4,9.7,87.0,56
2025-05-01 05:00:00,32.2,57,17.3,30.6,17.2,297.0,7.8,11.1,102.0,56
2025-05-01 06:00:00,32.8,54,18.3,33.1,17.3,235.0,5.0,11.8,113.0,56
2025-05-01 07:00:00,33.2,53,19.7,32.1,16.7,219.0,3.9,11.4,115.0,56
2025-05-01 08:00:00,33.5,50,20.5,29.8,15.8,222.0,3.5,10.3,112.0,56
2025-05-01 09:00:00,33.2,54,20.4,27.6,15.1,232.0,3.8,9.5,107.0,56
2025-05-01 10:00:00,32.6,57,20.4,26.2,14.8,244.0,4.6,9.3,102.0,56
2025-05-01 11:00:00,32.2,60,17.6,25.6,14.7,261.0,6.0,9.4,95.0,56
2025-05-01 12:00:00,31.7,59,16.7,24.6,15.1,286.0,8.4,10.8,90.0,56
2025-05-01 13:00:00,31.4,59,12.7,24.7,15.8,326.0,11.4,10.5,82.0,56
2025-05-01 14:00:00,30.0,67,11.4,24.2,16.8,372.0,15.5,10.0,70.0,57
2025-05-01 15:00:00,29.4,71,10.4,25.3,16.8,400.0,18.2,9.6,62.0,57
2025-05-01 16:00:00,29.2,71,11.1,26.1,17.1,401.0,18.6,9.5,59.0,57
2025-05-01 17:00:00,29.0,70,13.6,27.4,17.8,383.0,17.6,9.4,59.0,57
2025-05-01 18:00:00,28.8,72,12.4,27.9,18.1,352.0,15.9,9.1,60.0,58
2025-05-01 19:00:00,28.5,75,13.1,27.4,17.4,297.0,13.1,8.3,63.0,58
2025-05-01 20:00:00,28.2,77,13.9,25.8,16.1,228.0,9.4,7.2,68.0,58
2025-05-01 21:00:00,28.0,78,13.5,24.5,15.1,179.0,6.7,6.4,71.0,58
2025-05-01 22:00:00,27.9,79,13.7,23.7,14.4,160.0,5.4,6.0,72.0,58
2025-05-01 23:00:00,27.8,79,13.5,23.1,14.1,161.0,4.9,5.8,71.0,58
2025-05-02 00:00:00,27.7,78,13.5,19.0,13.6,182.0,5.8,5.7,70.0,58
2025-05-02 01:00:00,27.8,78,13.4,20.7,13.9,243.0,8.1,7.0,69.0,58
2025-05-02 02:00:00,28.2,78,11.8,22.5,15.6,324.0,11.2,8.9,67.0,58
2025-05-02 03:00:00,29.5,73,14.8,26.1,17.6,369.0,12.7,10.4,70.0,58
2025-05-02 04:00:00,30.8,66,16.8,28.9,18.0,341.0,10.9,11.4,81.0,58
2025-05-02 05:00:00,31.7,60,18.2,32.4,18.2,276.0,7.5,12.1,96.0,59
2025-05-02 06:00:00,32.4,57,19.1,35.9,18.2,228.0,4.9,12.3,107.0,59
2025-05-02 07:00:00,32.8,56,19.8,35.4,17.7,216.0,3.8,11.7,110.0,59
2025-05-02 08:00:00,33.2,54,19.6,32.1,16.8,220.0,3.5,10.6,108.0,59
2025-05-02 09:00:00,33.2,56,19.7,29.8,16.1,231.0,3.8,9.8,104.0,59
2025-05-02 10:00:00,32.8,58,18.6,28.0,15.7,249.0,4.8,9.7,99.0,59
2025-05-02 11:00:00,32.3,61,16.7,27.4,15.4,275.0,6.5,9.9,92.0,59
2025-05-02 12:00:00,31.5,64,16.1,26.0,15.8,297.0,8.9,11.3,86.0,59
2025-05-02 13:00:00,30.2,71,15.2,26.9,16.6,311.0,13.8,11.5,76.0,59
2025-05-02 14:00:00,29.4,77,11.2,27.1,17.8,322.0,20.4,11.8,62.0,59
2025-05-02 15:00:00,29.0,79,8.8,29.0,18.9,332.0,24.4,11.7,52.0,59
2025-05-02 16:00:00,28.8,81,9.0,29.3,18.3,348.0,23.3,11.0,52.0,60
2025-05-02 17:00:00,28.5,81,9.2,28.2,17.5,363.0,19.5,10.0,56.0,60
2025-05-02 18:00:00,28.4,80,11.4,27.3,17.1,356.0,16.2,9.2,59.0,60
2025-05-02 19:00:00,28.2,80,11.7,26.7,16.9,306.0,14.4,8.7,59.0,60
2025-05-02 20:00:00,28.0,81,10.4,26.0,16.4,233.0,13.1,8.3,59.0,60
2025-05-02 21:00:00,27.8,82,10.0,25.1,15.7,181.0,11.8,8.1,59.0,60
2025-05-02 22:00:00,27.5,84,11.2,24.2,14.7,161.0,10.1,7.9,60.0,60
2025-05-02 23:00:00,27.3,87,11.2,23.7,13.8,162.0,8.6,7.8,61.0,60
2025-05-03 00:00:00,27.1,87,11.9,25.0,14.5,187.0,10.2,8.7,59.0,60
2025-05-03 01:00:00,27.5,89,10.3,24.7,14.1,262.0,12.1,9.4,61.0,60
2025-05-03 02:00:00,27.9,88,8.8,26.3,15.8,362.0,14.5,10.5,64.0,60
2025-05-03 03:00:00,29.2,78,10.2,32.2,17.6,419.0,15.4,11.8,72.0,60
2025-05-03 04:00:00,30.9,69,12.1,35.9,18.6,389.0,13.2,13.6,91.0,60
2025-05-03 05:00:00,32.2,61,13.8,41.9,19.9,316.0,9.3,15.5,116.0,60
2025-05-03 06:00:00,33.3,55,15.1,47.0,21.5,260.0,6.3,16.6,133.0,60
2025-05-03 07:00:00,34.0,52,17.0,46.4,21.5,245.0,4.9,16.0,138.0,60
2025-05-03 08:00:00,34.3,48,18.1,43.0,20.3,248.0,4.3,14.6,136.0,61
2025-05-03 09:00:00,34.0,50,18.2,36.9,18.4,255.0,4.6,13.4,130.0,61
2025-05-03 10:00:00,33.5,54,16.1,31.9,16.7,263.0,5.7,12.9,121.0,61
2025-05-03 11:00:00,33.0,54,15.6,29.8,15.9,275.0,7.6,12.7,109.0,66
2025-05-03 12:00:00,32.0,59,16.8,24.6,13.2,293.0,10.3,12.3,99.0,74
2025-05-03 13:00:00,30.8,63,11.3,24.6,14.1,316.0,18.5,12.6,82.0,75
2025-05-03 14:00:00,29.4,73,10.3,27.1,16.6,344.0,29.6,12.9,59.0,68
2025-05-03 15:00:00,28.9,78,10.5,31.4,19.7,379.0,36.8,13.0,43.0,61
2025-05-03 16:00:00,28.7,80,10.3,33.2,20.7,436.0,36.6,12.8,40.0,61
2025-05-03 17:00:00,28.5,81,7.6,32.8,20.2,500.0,32.4,12.4,44.0,61
2025-05-03 18:00:00,28.2,81,6.2,31.0,19.2,530.0,27.9,11.8,48.0,61
2025-05-03 19:00:00,28.0,82,1.3,29.6,18.1,500.0,23.8,10.6,51.0,61
2025-05-03 20:00:00,27.7,83,3.0,28.6,16.9,435.0,19.3,9.2,54.0,61
2025-05-03 21:00:00,27.5,84,5.0,28.9,16.5,370.0,15.7,8.2,57.0,61
2025-05-03 22:00:00,27.4,84,6.1,29.9,16.5,302.0,13.2,7.9,59.0,62
2025-05-03 23:00:00,27.3,84,10.3,29.5,15.8,234.0,11.5,7.9,60.0,62
2025-05-04 00:00:00,27.5,81,12.6,25.6,15.1,207.0,9.3,7.6,68.0,62
2025-05-04 01:00:00,27.7,81,13.0,27.2,15.7,264.0,11.4,8.4,75.0,62
2025-05-04 02:00:00,28.5,75,11.2,28.9,17.8,362.0,14.2,9.6,85.0,62
2025-05-04 03:00:00,30.3,64,12.5,31.9,20.2,419.0,15.2,10.7,95.0,62
2025-05-04 04:00:00,32.0,54,14.8,31.8,20.0,386.0,12.8,11.9,105.0,63
2025-05-04 05:00:00,32.8,52,13.8,29.7,18.4,311.0,8.6,13.0,114.0,63
2025-05-04 06:00:00,33.5,51,15.0,28.1,17.0,255.0,5.3,13.5,120.0,62
2025-05-04 07:00:00,33.5,54,16.1,28.8,16.2,242.0,3.9,12.7,120.0,62
2025-05-04 08:00:00,33.3,58,17.1,30.5,17.0,247.0,3.5,11.3,117.0,62
2025-05-04 09:00:00,33.0,58,18.0,32.1,18.1,261.0,3.7,10.3,113.0,61
2025-05-04 10:00:00,32.6,61,17.4,32.5,18.5,282.0,4.1,10.2,109.0,61
2025-05-04 11:00:00,31.6,66,17.1,31.3,18.4,311.0,5.2,10.6,105.0,61
2025-05-04 12:00:00,31.2,68,13.7,38.1,22.2,340.0,7.8,12.8,100.0,62
2025-05-04 13:00:00,30.0,71,11.6,36.7,22.3,362.0,14.4,13.3,87.0,62
2025-05-04 14:00:00,29.2,76,10.8,32.8,22.1,383.0,23.4,14.0,69.0,63
2025-05-04 15:00:00,29.1,78,8.8,31.2,22.9,412.0,29.4,14.3,56.0,64
2025-05-04 16:00:00,29.0,79,5.7,30.5,21.7,469.0,29.9,13.8,52.0,64
2025-05-04 17:00:00,28.8,80,6.9,31.7,21.0,532.0,27.5,12.8,53.0,64
2025-05-04 18:00:00,28.6,80,8.9,35.3,21.4,549.0,24.4,11.7,55.0,64
2025-05-04 19:00:00,28.2,83,7.6,39.8,21.7,475.0,20.8,10.5,58.0,64
2025-05-04 20:00:00,28.0,84,6.2,43.1,20.8,354.0,16.5,9.3,63.0,65
2025-05-04 21:00:00,27.9,84,7.9,45.2,19.5,262.0,13.0,8.3,66.0,65
2025-05-04 22:00:00,27.8,85,9.1,46.3,18.6,212.0,10.6,7.7,67.0,65
2025-05-04 23:00:00,27.6,85,9.6,48.0,18.3,191.0,9.1,7.3,68.0,65
2025-05-05 00:00:00,27.5,87,7.3,43.8,17.1,241.0,9.8,7.8,61.0,66
2025-05-05 01:00:00,26.4,74,4.4,39.6,16.4,428.0,11.6,9.1,59.0,66
2025-05-05 02:00:00,26.9,67,3.0,38.5,16.7,684.0,13.8,11.0,58.0,66
2025-05-05 03:00:00,28.5,57,3.2,37.4,17.1,851.0,14.6,13.2,62.0,66
2025-05-05 04:00:00,30.0,54,5.1,42.3,17.6,844.0,12.3,16.1,76.0,66
2025-05-05 05:00:00,31.0,52,7.6,46.4,19.4,747.0,8.6,19.2,96.0,65
2025-05-05 06:00:00,31.7,53,9.2,54.6,22.2,649.0,5.6,21.2,111.0,65
2025-05-05 07:00:00,32.3,51,10.0,68.5,24.8,572.0,4.1,20.9,120.0,66
2025-05-05 08:00:00,33.0,46,11.7,75.0,25.8,495.0,3.4,19.6,124.0,67
2025-05-05 09:00:00,32.7,50,13.4,73.3,25.6,437.0,4.1,19.0,124.0,67
2025-05-05 10:00:00,32.0,61,12.7,74.3,25.1,399.0,6.0,20.3,117.0,68
2025-05-05 11:00:00,31.8,65,10.7,100.8,28.7,382.0,9.3,22.4,106.0,69
2025-05-05 12:00:00,31.4,69,10.1,172.3,40.2,405.0,9.3,16.4,159.0,70
2025-05-05 13:00:00,32.0,52,8.0,151.3,39.1,506.0,21.3,16.2,131.0,71
2025-05-05 14:00:00,30.6,63,6.5,108.3,38.3,648.0,37.7,16.0,92.0,78
2025-05-05 15:00:00,29.6,78,5.7,87.8,39.1,742.0,48.6,15.5,62.0,74
2025-05-05 16:00:00,29.0,85,3.9,79.6,39.7,744.0,48.6,14.7,51.0,76
2025-05-05 17:00:00,28.9,84,2.2,72.4,36.9,698.0,43.1,13.7,48.0,77
2025-05-05 18:00:00,28.7,85,3.6,69.6,34.5,646.0,38.5,13.0,46.0,79
2025-05-05 19:00:00,28.5,86,1.3,70.3,34.5,599.0,37.0,12.7,40.0,80
2025-05-05 20:00:00,28.2,87,1.7,61.2,33.2,547.0,36.4,12.7,35.0,81
2025-05-05 21:00:00,27.9,89,6.3,55.2,30.5,499.0,35.8,13.3,31.0,82
2025-05-05 22:00:00,27.4,89,6.7,53.2,30.4,429.0,35.0,14.8,28.0,83
2025-05-05 23:00:00,27.2,86,6.1,53.6,30.6,363.0,34.2,16.9,26.0,84
2025-05-06 00:00:00,27.4,77,6.1,73.6,41.9,388.0,50.1,18.5,14.0,85
2025-05-06 01:00:00,27.2,95,6.0,75.4,42.7,614.0,48.2,21.9,25.0,87
2025-05-06 02:00:00,27.8,84,6.7,77.5,46.6,931.0,45.2,26.5,41.0,90
2025-05-06 03:00:00,29.0,76,6.1,104.8,46.3,1100.0,40.1,30.5,64.0,92
2025-05-06 04:00:00,30.2,67,7.2,122.9,43.3,976.0,31.0,33.3,98.0,95
2025-05-06 05:00:00,31.3,59,8.5,129.0,43.1,703.0,19.8,35.3,138.0,97
2025-05-06 06:00:00,32.0,54,10.3,135.0,45.3,482.0,11.2,36.0,169.0,99
2025-05-06 07:00:00,32.3,54,12.1,129.9,44.6,386.0,7.0,34.5,185.0,101
2025-05-06 08:00:00,32.5,56,13.0,121.1,42.5,340.0,5.4,31.6,190.0,104
2025-05-06 09:00:00,32.8,54,13.0,116.6,40.5,322.0,5.1,28.8,186.0,105
2025-05-06 10:00:00,32.4,57,13.0,120.1,38.0,338.0,6.1,26.7,168.0,107
2025-05-06 11:00:00,31.5,64,12.3,120.6,35.6,381.0,8.5,24.6,140.0,121
2025-05-06 12:00:00,30.7,68,10.9,129.5,36.8,408.0,12.7,20.5,110.0,138
2025-05-06 13:00:00,31.2,66,8.3,127.1,34.5,397.0,17.7,18.9,90.0,140
2025-05-06 14:00:00,29.5,81,11.1,111.8,31.5,369.0,24.4,16.6,62.0,130
2025-05-06 15:00:00,28.8,85,9.2,92.9,28.4,342.0,28.6,14.6,42.0,107
2025-05-06 16:00:00,28.7,86,10.2,70.5,24.7,321.0,27.9,13.1,36.0,106
2025-05-06 17:00:00,28.5,86,10.5,54.8,21.4,301.0,24.6,11.9,38.0,105
2025-05-06 18:00:00,28.5,86,9.6,40.2,18.7,287.0,21.5,10.9,40.0,103
2025-05-06 19:00:00,28.2,87,8.2,32.2,16.9,282.0,19.1,9.8,40.0,101
2025-05-06 20:00:00,28.0,88,7.0,28.5,15.5,283.0,16.8,9.0,40.0,100
2025-05-06 21:00:00,27.8,88,4.1,27.0,15.3,291.0,15.6,9.0,40.0,98
2025-05-06 22:00:00,27.7,88,1.9,27.0,15.9,301.0,16.6,10.1,37.0,97
2025-05-06 23:00:00,27.5,88,2.4,29.3,17.2,318.0,18.7,12.1,34.0,95
2025-05-07 00:00:00,27.4,89,3.4,23.1,16.6,359.0,22.5,13.9,25.0,94
2025-05-07 01:00:00,27.3,92,2.2,27.0,17.8,447.0,21.1,18.0,29.0,92
2025-05-07 02:00:00,27.8,88,1.9,38.1,19.4,560.0,19.0,23.9,36.0,90
2025-05-07 03:00:00,29.1,77,0.7,54.8,20.1,647.0,16.7,29.4,51.0,87
2025-05-07 04:00:00,30.7,68,2.5,78.2,23.1,700.0,14.2,34.7,79.0,85
2025-05-07 05:00:00,32.3,60,4.8,99.4,29.3,727.0,11.4,39.6,114.0,83
2025-05-07 06:00:00,33.2,59,9.2,116.4,37.5,701.0,9.1,42.1,143.0,82
2025-05-07 07:00:00,33.5,55,12.4,117.6,41.3,579.0,7.1,40.7,164.0,81
2025-05-07 08:00:00,33.5,51,12.9,101.3,38.1,405.0,5.6,36.8,178.0,81
2025-05-07 09:00:00,32.2,63,14.8,81.7,33.6,282.0,5.1,32.3,178.0,81
2025-05-07 10:00:00,32.2,61,14.9,67.3,27.3,264.0,6.2,27.1,154.0,80
2025-05-07 11:00:00,31.5,66,14.8,61.9,23.2,298.0,8.3,21.2,115.0,92
2025-05-07 12:00:00,30.9,71,14.3,50.6,18.8,325.0,10.2,17.9,87.0,106
2025-05-07 13:00:00,30.2,70,12.1,46.0,16.6,325.0,13.0,16.1,73.0,108
2025-05-07 14:00:00,29.3,77,10.8,40.7,15.4,317.0,16.9,13.7,53.0,99
2025-05-07 15:00:00,28.8,80,7.7,37.4,15.4,306.0,20.7,12.1,38.0,80
2025-05-07 16:00:00,28.5,83,7.2,36.1,15.8,290.0,24.0,12.3,31.0,72
2025-05-07 17:00:00,28.3,84,7.6,35.7,16.5,271.0,27.2,13.4,28.0,71
2025-05-07 18:00:00,28.1,85,6.9,34.9,18.7,253.0,30.3,14.1,25.0,71
2025-05-07 19:00:00,27.9,87,6.4,36.7,21.8,235.0,33.9,14.0,20.0,71
2025-05-07 20:00:00,27.7,88,6.2,38.0,23.7,219.0,37.4,13.6,16.0,71
2025-05-07 21:00:00,27.6,88,4.7,37.0,22.8,211.0,38.5,13.1,14.0,72
2025-05-07 22:00:00,27.4,90,3.1,35.0,21.0,210.0,35.7,12.2,15.0,73
2025-05-07 23:00:00,27.2,90,4.0,34.3,19.4,218.0,30.5,11.3,18.0,73
2025-05-08 00:00:00,27.1,92,4.7,41.9,24.1,244.0,38.3,14.4,12.0,74
2025-05-08 01:00:00,27.2,91,3.7,39.6,23.2,311.0,31.4,16.0,21.0,74
2025-05-08 02:00:00,27.7,88,3.6,42.8,21.5,397.0,21.7,18.3,33.0,75
2025-05-08 03:00:00,28.8,80,2.4,47.0,19.3,445.0,13.8,20.1,47.0,75
2025-05-08 04:00:00,30.2,70,4.5,50.3,19.5,419.0,9.4,21.1,64.0,75
2025-05-08 05:00:00,31.3,64,8.3,51.3,20.8,356.0,6.7,21.6,83.0,74
2025-05-08 06:00:00,31.5,64,11.9,52.7,22.4,304.0,4.9,21.4,97.0,74
2025-05-08 07:00:00,31.8,61,12.1,52.7,22.5,279.0,3.6,20.1,104.0,72
2025-05-08 08:00:00,32.0,60,12.0,53.6,22.0,266.0,3.2,18.1,105.0,71
2025-05-08 09:00:00,32.2,60,11.7,52.2,21.3,269.0,3.4,16.8,104.0,69
2025-05-08 10:00:00,32.2,60,8.6,53.0,21.2,300.0,4.1,16.9,99.0,68
2025-05-08 11:00:00,31.8,63,10.0,53.0,21.1,347.0,5.5,17.6,92.0,68
2025-05-08 12:00:00,31.1,66,8.2,48.7,19.6,382.0,7.4,18.6,85.0,67
2025-05-08 13:00:00,30.5,69,11.1,50.9,19.6,396.0,11.1,18.8,72.0,68
2025-05-08 14:00:00,29.8,74,7.3,50.4,19.3,398.0,16.2,19.0,55.0,68
2025-05-08 15:00:00,29.6,75,6.0,50.9,19.7,387.0,20.7,18.9,41.0,68
2025-05-08 16:00:00,29.4,77,6.8,50.6,20.8,353.0,24.0,18.2,34.0,69
2025-05-08 17:00:00,29.1,79,7.3,52.5,22.0,306.0,26.6,17.1,31.0,69
2025-05-08 18:00:00,29.0,80,8.0,54.0,23.2,273.0,27.9,15.8,29.0,69
2025-05-08 19:00:00,28.7,82,9.5,56.1,24.0,264.0,27.2,14.2,29.0,70
2025-05-08 20:00:00,28.4,84,8.0,58.0,24.5,268.0,25.1,12.4,30.0,70
2025-05-08 21:00:00,28.1,85,8.1,59.0,25.1,280.0,23.3,11.1,31.0,70
2025-05-08 22:00:00,27.9,86,5.8,59.8,25.5,296.0,22.6,10.3,29.0,70
2025-05-08 23:00:00,27.6,88,5.8,61.7,25.7,320.0,22.2,10.0,28.0,71
2025-05-09 00:00:00,27.4,90,5.1,66.1,30.2,354.0,30.4,15.6,18.0,71
2025-05-09 01:00:00,27.3,82,3.4,59.5,31.5,414.0,27.8,19.5,24.0,72
2025-05-09 02:00:00,27.7,78,3.3,63.3,31.4,484.0,24.0,24.8,34.0,73
2025-05-09 03:00:00,28.6,73,2.4,87.8,31.7,520.0,19.8,28.2,47.0,73
2025-05-09 04:00:00,30.0,65,3.7,91.5,30.4,493.0,14.9,28.1,67.0,75
2025-05-09 05:00:00,31.2,59,7.3,90.8,31.3,431.0,9.6,26.1,90.0,75
2025-05-09 06:00:00,31.9,57,10.3,92.0,33.5,374.0,5.6,23.9,108.0,76
2025-05-09 07:00:00,32.3,54,10.9,89.6,33.9,330.0,3.7,21.7,116.0,77
2025-05-09 08:00:00,32.3,58,12.3,85.9,33.1,291.0,3.2,19.4,119.0,78
2025-05-09 09:00:00,32.2,60,13.0,81.0,31.4,269.0,3.4,17.7,117.0,79
2025-05-09 10:00:00,31.9,61,13.6,76.4,29.5,274.0,4.1,17.3,110.0,80
2025-05-09 11:00:00,31.5,65,10.0,74.5,28.4,295.0,5.6,17.5,98.0,81
2025-05-09 12:00:00,32.1,61,9.1,80.8,30.6,315.0,7.7,19.6,105.0,82
2025-05-09 13:00:00,31.3,64,11.9,69.4,27.0,330.0,11.2,18.2,88.0,83
